itineraryId,flightNumber,airline,destination,train,hotel,hotelPricePerNight,totalCost,travelDate
463acea4-8b12-4a76-b31d-325bcc0ebacf,YV9262,Mesa Airlines,DXB,None,Davis-Brandt Hotel,286.2,1504.54,2025-11-26T19:01:00
cc4263fd-07df-409d-893a-f0a4973cf858,Z0274,"Norse Atlantic UK, Ltd.",FRA,None,None,,1057.1,2024-04-25T17:12:00
8ba3029d-c7a3-4128-8f40-ab54e5fd1f1f,QK3299,El Al Israel Airlines LTD.,LAX,Train #123,Sandoval-Gonzales Hotel,456.35,1278.11,2025-11-15T18:23:00
e4a05899-740c-41fb-996f-f76bba5f63d7,JX8476,Starlux Airlines Co. LTD,LAX,Train #123,Mejia LLC Hotel,231.3,1785.34,2024-04-25T07:54:00
edbca437-b4a2-4014-bccd-934c97589209,CC6269,Air Atlanta Icelandic,DXB,Train #456,Parker-Carpenter Hotel,132.46,1101.21,2025-11-23T19:06:00
fff969ae-bec3-4e9f-b77e-03d419f8f759,CI2732,China Airlines,MIA,None,None,,1301.58,2025-06-04T12:34:00
9203e6e0-7f48-4b60-803a-385e0dea0b5a,WS1370,WestJet,MEX,None,None,,407.44,2025-06-23T06:29:00
be2f029b-774e-4aed-9256-7c108d3a5050,ZG9161,ZIPAIR Tokyo Inc,NRT,Train #123,None,,475.52,2025-06-23T05:10:00
a46921ed-d9d9-4abc-a620-6a448ebf2566,VS5444,Virgin Atlantic,YVR,Train #123,None,,1488.52,2024-12-04T05:02:00
0aa41597-5524-4135-ad3c-9e2c858752da,QX5454,Horizon Air,DXB,None,Powers LLC Hotel,397.89,779.18,2025-05-05T21:06:00
47092a9a-e7d4-4ea4-bb1d-4b59eb91a269,PD6664,Porter Airlines (Canada) Limited,FRA,None,"Thompson, Gonzalez and Andrews Hotel",74.36,473.3,2025-12-30T12:10:00
92d61255-27c4-4b88-acc7-4893d210dc78,NJ9569,Norwegian Air Shuttle ASA,FRA,Train #456,"Jones, Williams and Matthews Hotel",381.66,532.8,2024-12-26T01:21:00
5ab0ad3b-546b-4b6a-8ce8-de60b0488bb6,LX1336,Swiss International,JFK,None,"Donovan, Hamilton and Hawkins Hotel",316.49,660.37,2024-10-06T18:07:00
5a29fe73-5fd4-4751-8bd8-8c273a658cd0,Z03466,"Norse Atlantic UK, Ltd.",MEX,None,Li-Parker Hotel,439.82,1511.92,2025-06-24T08:04:00
319ad48e-a5c4-4133-938e-7ec2e0e6283c,OO9630,SkyWest Airlines,YYZ,Train #456,Dunlap-Sanchez Hotel,308.82,753.32,2024-08-11T03:00:00
162c6906-8434-4880-84af-5761b95eccf2,AX635,Trans States Airlines,SJO,Train #456,"Allen, Black and Carter Hotel",362.43,843.48,2025-02-27T15:07:00
e9604d4f-545f-4019-af21-ed46fa61054e,TS6731,Air Transat,LAX,Train #456,Schmidt LLC Hotel,98.51,340.39,2024-07-27T05:14:00
91896f88-4b3b-4861-bbe7-559d89132700,9W6648,Jet Airways,LAX,None,None,,387.53,2024-12-20T14:40:00
161c66de-a40c-4b48-aeeb-f939d6e735f0,BBB3440,BelAir Airlines,LAX,None,None,,324.91,2025-07-19T13:27:00
c1d549c8-8ec4-4c89-9e66-08cde2aff913,MQ7229,American Eagle Airlines,PTY,None,None,,120.73,2025-09-13T01:00:00
5a71907d-9d76-4a83-994a-e10ab50da7c2,FJ7216,Air Pacific Limited dba Fiji Airways,LAX,None,Dillon-Ball Hotel,313.5,1420.91,2025-01-16T14:13:00
674d6c5f-e668-4b68-b5cb-8310d78158be,XE9997,Norwegian Air Shuttle ASA,YVR,Train #456,Flores Ltd Hotel,120.36,805.67,2024-12-13T23:55:00
44a7ef8c-1428-4850-adfb-1917520c1448,WW9365,WOW Air,MEX,Train #456,None,,713.22,2025-08-07T00:43:00
0d243a19-7532-45a0-a990-0e25328238a7,AZ3003,Alitalia Airlines,LHR,None,Smith-Glover Hotel,240.8,606.71,2024-01-01T20:42:00
8f08a6bd-780b-4389-a690-b6348e96028b,UA3283,United Airlines,CDG,Train #456,None,,244.23,2024-02-18T06:05:00
6631c877-d40c-4867-9756-0948671cc37a,NZ3003,Air New Zealand,SIN,Train #123,None,,932.69,2025-01-07T10:46:00
6a8fb9a2-7c8d-4324-be8e-a6c881848d88,A83052,Ameriflight,DEL,Train #456,None,,431.21,2024-11-05T18:31:00
7ecae865-fcc3-45c3-950e-890533059ed3,TP4228,TAP Air Portugal,PTY,None,Peters-Mclaughlin Hotel,429.61,729.35,2025-05-09T07:10:00
32c6f97e-a9a4-453e-b122-1094c5ecc0e4,A89326,Ameriflight,MEX,None,"Patton, Burns and Mason Hotel",466.85,876.23,2025-07-19T03:21:00
2205b6df-7c7f-46e9-8b0c-a44e5d9eefc7,TS5971,Pacific Aviation,CUN,Train #123,Galvan Group Hotel,211.25,1397.85,2025-06-04T16:19:00
01d2a348-74a8-4dcf-9e43-d00756176bbb,AM7929,Aeromexico,LAX,None,Robinson and Sons Hotel,155.01,1080.91,2024-05-08T13:29:00
1350ecb2-61c1-4492-89f4-965ae040ad9d,S66781,Star Air,DOH,None,Kent PLC Hotel,351.81,720.73,2025-08-03T14:14:00
90ef6ded-18ef-41f0-9983-b819beef2acd,QR804,Qatar Airways,SIN,Train #123,None,,109.26,2025-02-10T16:31:00
cd7f893c-0f0e-4d92-bc3b-f4f07c0f1c99,QX294,Horizon Air,PTY,Train #123,None,,455.92,2024-02-03T19:08:00
1f8e0258-7b3e-4415-a33a-9619e63c1877,DE4519,Condor Flugdienst GmbH,PTY,None,Whitehead Group Hotel,58.4,331.03,2025-11-13T10:20:00
41cffca9-dfdb-4a3d-92b1-b8e4c795efe5,DL9856,Delta Air Lines,LAX,None,George-Wells Hotel,362.49,633.78,2025-08-20T02:06:00
29849d92-0a34-45c4-a585-6e1cc94a13b7,BBB5123,BelAir Airlines,DOH,Train #123,"Price, Osborn and Rogers Hotel",224.19,1394.05,2025-12-05T15:37:00
1aa5e7a1-49f4-4a08-9d97-beca72c63430,AZ2573,Alitalia Airlines,JFK,Train #123,None,,412.39,2024-06-17T20:51:00
f43e55fc-8aeb-468f-aacb-eeec5a35549f,XE7526,ExpressJet Airlines,DEL,None,"Farmer, Maynard and Lucas Hotel",353.75,1126.27,2025-07-23T06:03:00
e880302f-c05a-4f5b-876e-8e3dbcff526a,BBB9596,BelAir Airlines,FRA,Train #123,None,,147.82,2025-01-29T03:33:00
f85f1468-e3c9-46d7-be00-87ddf75aacd3,IB727,Iberia,DOH,None,"Sanchez, Fisher and Arnold Hotel",364.35,1235.66,2025-05-18T03:04:00
e750fe0f-6e61-4ed8-b73f-f0eb2cd4b688,BBB9724,BelAir Airlines,LAX,Train #456,None,,663.26,2024-01-06T09:41:00
269f11ac-7117-48a0-b555-9d67b4b364a1,TK4063,Turkish Airlines,SJO,Train #456,None,,350.66,2025-12-25T04:51:00
a084508d-9afc-4b77-aa1c-ab1fb96e9617,EZ1797,Evergreen International Airlines,LAX,None,Romero-King Hotel,430.49,1163.36,2024-12-13T05:25:00
0c98c56b-8789-4e23-bd07-256e3ac86a6c,A83906,Ameriflight,DXB,None,Perry-Acevedo Hotel,73.9,590.06,2024-01-05T18:44:00
1699e4eb-5c7d-4b77-a817-984fb13ea4ff,MX8449,"Breeze Aviation Group, Inc.",NRT,Train #123,None,,177.16,2025-11-13T04:48:00
1e296343-1d3b-46c1-b1f0-d1ca2c763eb6,US8900,US Airways,LAX,Train #456,None,,1130.63,2025-06-13T17:16:00
f2bbc9d5-37c3-496a-b2e8-c9b93e67a39c,9W304,Jet Airways,HKG,Train #123,"Johnson, Kirby and Cox Hotel",131.43,627.87,2025-11-26T14:10:00
d6ae60ba-4b8c-419d-82d9-824c6cfad7e0,TK9866,Turkish Airlines,LAX,Train #456,None,,1468.04,2024-07-03T13:56:00
190178a2-72f2-4dcd-9ba1-395d4dcdad80,KL8779,KLM Royal Dutch Airlines,SJO,None,"Hernandez, Thompson and Morse Hotel",204.45,547.48,2025-02-01T08:09:00
f0db477e-03af-49e5-82df-e0430f6aacf8,KE313,Korean Air Lines,DXB,None,"Fisher, Johnson and Woodward Hotel",234.07,690.91,2025-05-23T20:21:00
f9d59738-9f61-4adc-9620-bbaf056930a4,FI8739,Icelandair EHF,MEX,Train #456,"Porter, Robinson and Nguyen Hotel",272.23,971.46,2025-12-23T00:21:00
5eebf1b7-3283-4f31-8bbf-15adf8c23a45,SR9586,Swissair,DOH,None,Weiss Inc Hotel,499.58,861.52,2025-01-14T13:27:00
43e9005a-f539-4f3c-8ddc-0a2806a6e52e,MQ2865,American Eagle Airlines,YUL,None,"Pearson, Morrison and Rogers Hotel",356.26,616.55,2024-05-05T17:11:00
08b3f0c0-cadd-49a0-b52e-26050bf92172,RD5684,Ryan International Airlines,LAX,Train #123,"Jordan, Moore and Montgomery Hotel",179.88,795.61,2025-05-02T13:00:00
816c9bbd-44ea-460e-8501-fef61d397f6b,OZ9960,Asiana Airlines,AMS,Train #123,None,,446.65,2024-06-01T21:59:00
f850f6ea-8985-4e51-b975-b9171f136d4b,AY7538,Finnair,LAX,Train #123,None,,475.96,2025-12-29T00:00:00
34de19f9-cfa5-4b59-84d2-403f7596623f,FL9961,AirTran Airways,LHR,Train #123,None,,356.28,2025-01-07T05:31:00
449cb8ab-070e-4d36-9bdc-cca09ebcb9a1,A81093,Norwegian Air Shuttle ASA,SJO,Train #123,None,,406.73,2024-01-09T23:48:00
bbbe84d9-fde3-4313-865a-cb360a98e017,AF1925,Air France,MEX,Train #456,Mcdonald Group Hotel,344.56,1870.88,2024-06-02T20:51:00
41c23bb0-c4f6-4b74-9e68-734ae4f24254,CX6050,Cathay Pacific,HKG,Train #456,Morales-Maddox Hotel,83.65,245.93,2024-04-25T05:16:00
18853d73-f01c-4291-a7a6-bf687e109154,9W4792,Jet Airways,YUL,None,Clark Inc Hotel,286.57,1634.4,2025-06-19T19:50:00
22b90492-86d1-461f-9583-d2ea33e916a7,TA4346,"TACA International Airlines, S.A.",NRT,None,"Martin, Perry and King Hotel",184.56,456.49,2024-07-31T06:50:00
fbf9f42f-1750-48d7-8769-e909ce8b8ae1,DE7569,Condor Flugdienst GmbH,CDG,None,None,,143.08,2024-08-02T21:45:00
ea59f8be-5fd3-49db-9eb6-d3b0a26efda1,AB5942,Air Berlin,LAX,Train #456,Martinez-Brooks Hotel,186.49,611.19,2024-10-08T06:27:00
da23e9f6-8e75-44fc-8a95-de1c00a5769a,AF172,Air France,LAX,Train #456,Brewer-Roberts Hotel,145.6,1336.42,2025-03-30T22:24:00
a531e7ac-d569-483e-8185-bb180c967752,DL7892,Delta Air Lines,ORD,None,"Ellis, Cunningham and Reynolds Hotel",166.88,1331.28,2025-06-12T14:18:00
0e7ea6c1-6398-49c3-97ca-dc1fcf7d5c51,SK2478,SAS Airlines,PTY,Train #123,None,,1567.32,2024-02-17T13:30:00
b0134274-93f3-474b-90fb-3a6686993cf1,EI8982,"Aer Lingus, Ltd.",CUN,None,Castillo-Francis Hotel,316.21,676.68,2025-11-12T19:57:00
cb55d28b-afa3-4ade-a05c-1603dea7cad3,TK4509,Turkish Airlines,LAX,Train #456,Mcintosh PLC Hotel,423.32,537.38,2025-06-01T01:31:00
d40ee7dc-f1f9-4dc6-a742-b1623fd74bac,XJ2596,Mesaba Airlines,LAX,None,Mitchell-Harris Hotel,231.57,593.94,2025-09-04T01:25:00
8248a1af-048e-41bf-9679-902805c1ab7b,FJ8850,Air Pacific Limited dba Fiji Airways,AMS,None,Dickerson LLC Hotel,229.41,522.26,2024-04-24T00:39:00
cbe9996d-083e-4a3d-9121-63da98f766bb,PD8575,"Samsic Airport America, LLC",MEX,Train #123,"Patton, Lee and Richardson Hotel",71.41,570.88,2024-01-11T03:18:00
76492984-f28e-4289-a50b-2569ca06d770,G48394,Allegiant Air,MIA,Train #456,"Cooper, Carey and Castillo Hotel",207.62,959.88,2024-07-01T06:52:00
8bbcb0db-09ec-4699-95ef-512993bf26d4,WI1503,Tradewinds Airlines,LAX,Train #123,Russell and Sons Hotel,403.95,1128.67,2025-05-31T22:27:00
d112fde5-bccb-43e8-bf16-4c404c88fc61,VX2392,Virgin America,YYZ,Train #123,Sullivan-Sutton Hotel,368.25,1187.27,2024-04-24T11:08:00
ba93addc-22a8-44d4-8050-34161eb34326,5Y394,"Atlas Air, Inc",HKG,Train #123,Sanders PLC Hotel,95.23,1281.44,2025-01-25T03:28:00
66703f0d-458e-4f36-8625-21dba2bf825f,MQ8198,"Envoy Air, Inc.",YUL,Train #456,Sloan and Sons Hotel,286.07,635.81,2025-11-04T00:50:00
da5415b4-8335-4f22-a63f-cd5d619a1dff,F87045,"Flair Airlines, Ltd.",PTY,Train #456,"Stevenson, Ross and Graham Hotel",486.92,1224.68,2024-02-13T18:18:00
8408ccde-1129-4ea9-b390-afece5863f28,YV6319,Mesa Airlines,DXB,None,Green PLC Hotel,295.48,748.06,2024-08-17T18:28:00
a86c7af4-caf1-48d4-ad8c-01edab1896f3,TK4847,Turkish Airlines,LAX,None,None,,499.73,2024-07-08T05:57:00
87de5533-7323-4433-a322-33f1596dc68c,WI1230,"China Eastern Airlines, Inc",SJO,None,"Ryan, Spencer and Holland Hotel",315.07,1708.77,2025-05-12T06:15:00
71febecc-6424-4c61-84e8-05ce21c0a673,QQ2215,Reno Air,LAX,Train #123,Reynolds-Phillips Hotel,285.55,876.28,2025-07-25T14:42:00
8203a4bf-3682-40a3-8b81-99c431ad2d93,BA2483,Air Italy S.P.A,DOH,None,Welch-Rivera Hotel,112.02,434.05,2024-05-23T18:16:00
4828b3d7-d38f-436b-8515-1e5890aa3413,FF6748,Tower Air,YUL,Train #123,None,,1674.02,2024-04-19T07:15:00
f099fea8-f49b-4b2d-a306-e52b03af691a,ZW2043,Air Wisconsin,DOH,Train #456,"Flowers, Colon and Smith Hotel",217.61,786.02,2024-11-05T07:22:00
7edf1c0e-1b69-4627-b7a4-e1a42eb7ee84,QK520,Air Canada Jazz,FRA,Train #123,"Morrison, Bryan and Oliver Hotel",480.87,1965.18,2025-07-13T12:08:00
b31541cb-6778-4c94-bfdb-4cae70c34a96,4O7911,ABC Aerolineas S.A. de C.V. dba Interjet,LAX,None,None,,150.73,2024-04-13T02:33:00
0eb617ad-6dc2-43db-bfd0-9568c4666894,CI6171,Aeroflot Russian International Airlines,PTY,Train #123,Crawford-Anderson Hotel,247.89,1125.04,2025-11-06T03:47:00
2a8b66ba-1413-4561-b232-e5e7bc23ff0c,DH731,Independence Air,MEX,Train #456,Barrett-Palmer Hotel,169.14,379.52,2024-04-10T16:29:00
86345b15-79de-4dd1-8c1d-4ad4f79790da,CC7460,Allegro Airlines,NRT,Train #456,"Petersen, Brooks and Edwards Hotel",143.84,1634.29,2024-01-07T20:22:00
7694d20a-00c7-46c4-98cf-9ecd71d7e1a5,QX6815,Horizon Air,YYZ,Train #123,"Ramirez, Powers and Blevins Hotel",278.88,600.39,2025-09-22T01:43:00
e584ba7e-94cc-402c-a613-e6d246c67245,MQ759,"Envoy Air, Inc.",LAX,None,Thomas-Flynn Hotel,162.56,1111.67,2024-03-28T01:41:00
f27fc76c-9657-4571-a2ec-ad60d980d42d,FI3804,Norwegian Air Shuttle ASA,HKG,Train #456,"Fowler, Schaefer and Rogers Hotel",177.46,977.94,2024-04-16T01:48:00
90a68b6a-196c-4089-a992-924f13698f1d,FJ6317,Air Pacific Limited dba Fiji Airways,CUN,Train #123,Anderson-Taylor Hotel,230.71,1741.35,2024-04-01T16:40:00
c84e3a77-1c14-4b71-b240-e0fa83352bf9,XP1278,Casino Express,YUL,Train #123,"Thomas, Montoya and Walls Hotel",417.2,872.78,2025-10-05T18:04:00
832d238f-8525-4032-8ea8-d8c80f00b821,EI1539,"Aer Lingus, Ltd.",DOH,Train #123,None,,1322.39,2024-04-08T17:24:00
b95845f8-62b0-4f3d-84de-2468f39542ea,OY1108,Trego Dugan Aviation,LAX,Train #123,"Greene, Johnson and Lynch Hotel",174.23,459.27,2025-05-31T22:32:00
a3394104-027b-46d7-8418-199662f3ef82,YV113,Mesa Airlines,CDG,Train #123,"Glass, Chandler and Hardy Hotel",190.73,508.08,2024-07-23T08:11:00
a934993e-22d8-4a78-8767-3a1251a5422c,CX8222,Cathay Pacific,DXB,None,None,,516.12,2024-07-13T05:35:00
cf726bf5-a66c-4040-830d-762fea0cd282,QK5314,Jazz Aviation,MIA,Train #456,"Butler, Galloway and Jones Hotel",281.74,1681.91,2024-11-29T23:00:00
34213263-cdd7-4051-9c6d-58796d0a0808,A89570,Ameriflight,LAX,None,Knight-Manning Hotel,105.73,585.43,2024-05-21T21:23:00
ebc31e6e-5261-432b-8bd5-218861fd80b4,AB9810,"Samsic Airport America, LLC",LHR,None,None,,979.26,2024-03-26T15:52:00
63a6ada4-1b1b-4a3b-a8c9-fd3de00b5159,DP417,Air 2000,PTY,Train #456,None,,570.53,2024-05-24T21:05:00
5d4d40a5-13a9-4710-b0dc-4a414aa7337f,PE7916,Air Europe,YVR,Train #123,None,,368.29,2024-08-28T20:03:00
1986f282-becd-440c-bdfc-780ff8b38d76,OZ5790,Boeing Company,CUN,Train #456,"Griffin, Becker and Coleman Hotel",172.13,396.37,2024-12-03T11:42:00
fc0b11c2-6c04-4b01-aec4-5deb119be33c,OZ7363,Asiana Airlines,LAX,Train #456,None,,1042.46,2025-12-19T04:55:00
122dfaff-cc1c-4a18-bd1e-00e5e8adf3c3,TZ7888,ATA Airlines,NRT,Train #456,None,,522.69,2024-05-02T11:13:00
1e290e06-2e08-4e92-9f9f-855b62835f39,BA9108,British Airways,MEX,Train #123,None,,435.05,2025-08-11T09:28:00
ed1ce641-8723-4911-a93e-919ce0209e6f,YX930,Midwest Airlines,LAX,Train #456,Duncan-Thomas Hotel,490.49,916.47,2025-07-14T09:11:00
45d3f582-009e-49cf-b963-b27760694589,NK2575,Spirit Airlines,YVR,Train #456,Hill-Johnson Hotel,438.97,1938.04,2024-06-24T22:41:00
c016e469-364c-48c9-80a7-7f2db1409a0f,CP5863,Canadian Airlines,MIA,Train #123,None,,526.25,2024-11-19T00:21:00
63953ddc-062b-4586-bb51-8cee5bcd7c21,MX4189,Mexicana Airlines,MIA,Train #456,None,,300.45,2025-03-31T20:38:00
da12bd1d-d231-47a2-ae88-4d4946c54a7e,XE8992,ExpressJet Airlines,HKG,Train #123,Alvarez-Dixon Hotel,245.09,1115.47,2024-03-05T20:35:00
9912c1e6-39f8-42de-9aed-3853657606d0,OY9171,Omni Air International,CUN,Train #456,None,,631.39,2024-06-17T23:10:00
2082e11c-8152-48e9-bfd7-a89ae01af26d,TP2943,Air Italy S.P.A,MIA,Train #456,"Hernandez, Hobbs and Roberts Hotel",281.23,577.58,2025-08-30T03:08:00
02f777c1-b515-4ea6-a640-c972867054ee,MQ989,American Eagle Airlines,PTY,Train #123,Andrews Group Hotel,484.46,1432.52,2024-06-26T11:03:00
1ceada21-6ae9-46d9-8485-8e15ebdcf14d,AZ9019,Alitalia Airlines,LAX,None,Macias Group Hotel,131.64,675.9,2025-06-21T11:35:00
90727197-975c-467a-be77-6dc6d3e385e0,LY5892,Norwegian Air UK Ltd,LAX,Train #123,None,,888.83,2024-12-31T14:20:00
b0e51145-6449-48aa-9b6f-2e0caaf7edd8,Z05691,"Norse Atlantic UK, Ltd.",LAX,None,None,,915.46,2024-06-03T06:36:00
ec6ccc1e-5b5d-4dd8-aebc-1e02e7a4019a,LP8143,LAN Peru,LAX,Train #123,Cummings-Johnson Hotel,64.19,503.19,2025-12-01T08:14:00
9dd00e06-9eca-40dc-8e8e-003c2b8c9560,MU5740,China Eastern,DXB,None,None,,386.43,2024-09-23T17:20:00
78798235-3a5a-491d-a6b7-ed16885d09f1,TK9408,Sports Jet,YVR,Train #123,"Gonzalez, Fowler and Martin Hotel",162.69,396.98,2024-09-14T09:41:00
38d5d9d5-f93d-4a5a-ba0b-fc4cec7e32b3,UA1804,United Airlines - Pre 07/01/2013,ORD,None,None,,343.8,2025-05-29T10:53:00
c1374c4f-852a-4bff-9e4a-e1f363591895,NH1586,"All Nippon Company Airways, Ltd.",MEX,None,Smith-Park Hotel,55.2,399.94,2024-09-04T19:35:00
8d5388e0-8f23-4c03-992c-866fe35ff4a5,FI3071,Icelandair EHF,SJO,Train #456,None,,535.83,2024-01-30T12:03:00
7a0a27b8-c61a-4ea4-9e4b-ab18e6b2c804,FI9312,Icelandair EHF,LAX,Train #456,None,,452.11,2024-02-27T08:59:00
8d02c0f1-d513-4419-b2d7-7a9e10d35bdc,B67398,JetBlue Airways,DEL,Train #123,Martin-Palmer Hotel,210.03,1405.78,2024-08-07T01:12:00
f6759f79-071c-46cc-a71e-5f8f9b08b2ce,OH1933,Comair,YVR,Train #456,Morris LLC Hotel,280.39,560.79,2025-09-11T21:07:00
69d52f85-95e8-4797-af65-07e0d0defd0c,HA5281,Hawaiian Airlines,YUL,None,None,,176.59,2025-01-20T14:11:00
194acbf5-77a0-4745-8a6d-f513f6873a92,QF1867,Sports Jet,MIA,Train #456,None,,1041.79,2024-11-09T02:02:00
10f4f547-4364-413f-8564-887224ded6c9,VS3742,Virgin Atlantic,DOH,None,None,,1183.48,2025-08-21T12:28:00
5515664b-146f-4e6f-bc5b-080114b21019,KL5141,KLM Royal Dutch Airlines,AMS,None,"Welch, Duncan and Garcia Hotel",273.82,1049.95,2025-03-01T18:49:00
20f557d9-41d3-4223-bc54-5ef774fb0d2b,G49485,"China Eastern Airlines, Inc",JFK,Train #456,None,,1172.36,2025-08-31T03:15:00
af531974-5dc0-494d-985e-013bdfebfc5c,SR3171,Swissair,LAX,Train #456,Martinez and Sons Hotel,447.45,1546.47,2025-03-02T10:06:00
3074ced1-0fab-4704-a2ad-df52ffef78fd,OZ239,Asiana Airlines,SJO,Train #123,"Carson, Banks and Wilson Hotel",292.25,493.81,2025-11-10T01:32:00
c0c63ee9-3322-4e82-9457-d8c431087b83,VN2894,Vietnam Airlines JSC,MEX,Train #123,Galloway and Sons Hotel,106.73,1435.16,2024-10-18T21:30:00
7fc79f1a-9d3a-47a7-9895-9a2724332daf,KE1179,Korean Air Lines,LAX,Train #456,None,,440.11,2024-11-13T15:14:00
49ca30f7-1d8f-447b-ab9f-d75b43cd99c3,AB9922,Sports Hawk,YUL,Train #123,"Adams, Lopez and Miller Hotel",280.32,1887.53,2025-12-30T22:08:00
a716d83d-2f4b-4c5d-8853-488cecc7c42c,JX4726,Starlux Airlines Co. LTD,YVR,Train #456,Jacobson Inc Hotel,348.27,1801.56,2024-03-03T06:28:00
ab262e13-f7f9-4b2b-b430-04d6ce8b42aa,OY1255,Omni Air International,LAX,None,Young Group Hotel,227.63,652.37,2025-02-22T07:49:00
87e85b07-eea2-4826-810b-0b886e385cda,N79085,National Airlines,LAX,Train #123,None,,1304.65,2024-05-10T23:01:00
f7676cb5-0bbd-45f4-b26b-f69f6c8b408e,Y4365,Volaris Airlines,LAX,Train #123,Stone-Mitchell Hotel,80.37,549.98,2025-05-01T04:50:00
ee942a06-82f2-4fec-b5a3-d5d38a08c4bb,PR5931,Philippine Airlines,DEL,None,Young-Wu Hotel,401.07,779.89,2025-03-17T11:29:00
3c550015-1331-4b97-bb03-a8a73eef2a08,TW8492,TWA,DOH,Train #456,None,,1108.08,2024-12-12T09:17:00
825117aa-04bc-49f1-a9ec-dfbc1cce0fd2,IB8684,Iberia,AMS,Train #123,Fischer-Schneider Hotel,464.69,955.11,2024-10-01T17:17:00
0f007c25-d104-402a-ab91-3e84b2eadb6e,RW4087,Republic Airlines,LAX,None,None,,184.56,2025-07-07T00:37:00
4ff00980-7ed5-4d42-ac0a-279920ffadc2,WN3642,Southwest Airlines,YVR,Train #456,Smith LLC Hotel,400.1,845.02,2024-03-02T06:36:00
e6fd3070-d425-4ed9-b481-4c1b2fbec31c,TW6120,Sports Hawk,LAX,None,None,,405.47,2025-09-18T03:39:00
15fe064f-38e6-4a47-b9c2-39f8845d0175,AS2370,Alaska Airlines,CDG,Train #123,Gilbert Group Hotel,182.18,293.12,2025-07-31T02:47:00
4629b518-ec8d-46a8-a2b6-8702a340162d,WN6777,Southwest Airlines,DXB,None,"Boyd, Williams and Phillips Hotel",297.95,1667.14,2025-06-07T13:42:00
8417c3ed-0965-4993-8297-4591e1f26866,MQ5676,American Eagle Airlines,LAX,Train #123,"Knight, Williams and Jones Hotel",78.36,372.53,2024-10-23T15:16:00
c8d41a58-d272-4f7e-9853-b469dd3e9063,JX2166,Starlux Airlines Co. LTD,CDG,None,"Parker, Taylor and Martinez Hotel",58.71,561.3,2025-11-23T14:45:00
7e55062a-706e-4965-9a4e-c50a31509865,PR4318,Philippine Airlines,YVR,Train #456,Williams-Brown Hotel,137.43,354.95,2024-04-28T09:49:00
d899e8e8-0216-4795-8ad7-bf6519a74ec4,MX4873,"Breeze Aviation Group, Inc.",LAX,None,"Watson, Taylor and Dean Hotel",83.91,193.32,2025-11-20T20:56:00
0faac295-beb0-4b0a-b9b3-5ba027eed9b0,OY2837,Omni Air International,LAX,Train #123,None,,241.62,2024-06-09T04:07:00
ec9d1afb-3895-4949-96f0-94ffef477570,QK2471,Jazz Aviation,DOH,None,None,,496.39,2025-07-27T12:52:00
2f03cb5f-303f-4e54-b7ee-236860129e1f,AM1884,Norwegian Air Shuttle ASA,LAX,Train #123,Barnes-Harris Hotel,182.87,1225.05,2024-10-02T14:16:00
1d8df19e-08c9-4ece-bcae-38dfb7902fa9,CZ8179,China Southern,LAX,None,None,,1341.37,2025-01-18T06:28:00
cda983b0-80a8-4bd3-b48c-894e47d78358,WS2348,WestJet,YYZ,None,None,,560.64,2025-03-18T01:48:00
15de3939-5783-4590-bb02-996e3c318fe5,EK9949,Emirates,SJO,Train #123,None,,353.12,2025-04-13T13:40:00
b584695a-e721-496c-bffa-7193e68a6b5a,FJ6093,Air Pacific Limited dba Fiji Airways,NRT,Train #123,None,,371.8,2024-01-03T06:49:00
4debbb96-1dd9-4fed-bfe9-3a66b97dd30f,EV3856,Atlantic Southeast Airlines,LAX,None,Schmidt Group Hotel,82.62,237.92,2025-10-24T19:59:00
99667cfd-7db6-415e-8aa4-533660e4ea06,NH2885,"All Nippon Company Airways, Ltd.",SJO,Train #456,"Lee, Lee and Young Hotel",468.17,996.79,2025-01-22T17:05:00
73d1b3cd-5f23-4f62-a46d-a60fe9f1b520,B62983,JetBlue Airways,SJO,Train #456,"Pham, Wright and Dawson Hotel",69.74,345.82,2025-03-21T10:05:00
7cc515d1-ad2b-4ab3-a307-8f7314ea16de,CC6269,Air Atlanta Icelandic,DXB,Train #123,None,,968.75,2025-11-23T19:06:00
f47a5317-d06e-48d6-a9b1-c41e9b2fb309,NJ641,Vanguard Airlines,PTY,Train #456,None,,813.78,2025-03-10T10:29:00
fe9f34de-0746-402d-bf71-0a8928762ece,XP4199,Casino Express,YVR,Train #123,"Mayo, Collins and Herrera Hotel",489.83,922.31,2024-10-25T09:18:00
09d18dab-85c4-4f2e-8599-f27587bde313,TW8430,TWA,YUL,Train #123,"Gonzalez, Perkins and Morales Hotel",336.04,644.04,2025-04-28T20:55:00
fe16c184-094c-4fba-914b-0cb9b9e28abd,AA2843,American Airlines,DOH,None,Powell-Pena Hotel,218.7,801.48,2024-10-05T19:17:00
3976b55d-dd22-4ad8-9f88-becbb9e3713c,SR3685,Swissair,CDG,Train #456,"Hudson, Obrien and Velez Hotel",366.37,735.95,2025-12-06T12:15:00
6ed8e647-d88d-4715-a17d-840b1d0d041c,EV8949,North American Airlines,ORD,None,Walker Inc Hotel,68.95,1018.55,2025-08-20T23:12:00
96d7a351-3765-44bf-a7bc-a19a266f41e5,AA3928,American Airlines,LAX,None,"Harris, Jefferson and Escobar Hotel",487.51,842.47,2024-11-19T23:45:00
