userId,age,nationality,budgetPreference,cabinPreference,frequentRegions,bookingHistory
5dcbca42-8e99-45d7-a2a7-1fa47c244e3c,77,DO,Low Fare,Economy,"['Asia', 'Mexico', 'US']","[{'flightNumber': 'AF2429', 'date': '2025-07-21T20:42:00'}, {'flightNumber': 'HA5641', 'date': '2025-05-15T00:54:00'}]"
047927a1-a07a-487f-959c-b606457fc26f,49,BD,Low Fare,Premium Economy,"['Asia', 'South America', 'Central America']","[{'flightNumber': 'QR317', 'date': '2024-04-30T06:10:00'}]"
06bdb603-2a8a-4833-bc37-9d09ce147f5f,62,PE,Low Fare,Business,"['South America', 'Mexico', 'Middle East']","[{'flightNumber': 'AY8085', 'date': '2024-02-05T07:55:00'}]"
de792fab-1124-4378-b395-ca9685fb2e8c,31,MR,Low Fare,Business,"['Australia / Oceania', 'Europe']","[{'flightNumber': 'SE469', 'date': '2025-02-18T05:47:00'}, {'flightNumber': 'BA3653', 'date': '2025-12-16T02:35:00'}, {'flightNumber': 'WO3160', 'date': '2025-01-16T10:07:00'}, {'flightNumber': 'YX2837', 'date': '2024-06-26T23:16:00'}]"
3c9463a7-20d1-45a3-8cbd-459f85e78223,74,AF,Low Fare,Business,"['Canada', 'Europe', 'Australia / Oceania']","[{'flightNumber': 'Y4500', 'date': '2025-11-03T07:37:00'}, {'flightNumber': 'AC3552', 'date': '2025-02-08T15:47:00'}]"
6d8feaa6-e05d-4b18-a951-146b289c55a1,60,GB,Other,Premium Economy,['Central America'],"[{'flightNumber': 'WI1057', 'date': '2024-07-15T13:24:00'}, {'flightNumber': 'CP3852', 'date': '2025-01-04T19:58:00'}]"
b1addaf7-fe29-457d-872f-078fe0bc3a8a,64,NO,Other,Business,"['Mexico', 'Canada']","[{'flightNumber': 'S69135', 'date': '2024-02-14T01:02:00'}, {'flightNumber': 'WN8228', 'date': '2025-01-15T15:43:00'}, {'flightNumber': 'US8247', 'date': '2024-02-25T18:00:00'}, {'flightNumber': 'RD4823', 'date': '2024-11-05T08:24:00'}, {'flightNumber': 'AM8463', 'date': '2024-07-07T03:36:00'}]"
4a5e829a-8995-4410-9a5a-94833ebca2ad,72,KZ,Other,Economy,['Mexico'],"[{'flightNumber': 'AM1969', 'date': '2025-03-03T10:37:00'}, {'flightNumber': 'BR802', 'date': '2025-07-10T00:41:00'}, {'flightNumber': 'QF5684', 'date': '2025-08-12T10:30:00'}, {'flightNumber': 'WO3894', 'date': '2025-02-03T04:05:00'}, {'flightNumber': 'TS5463', 'date': '2025-12-16T10:48:00'}]"
df0b9e46-3d0a-44c2-8114-67a36b8b3251,34,KI,Other,Business,"['Central America', 'South America', 'Canada']",[]
69f07e44-93cf-4456-8da0-2e17737849db,56,UG,Low Fare,Economy,['Canada'],"[{'flightNumber': 'SR7563', 'date': '2024-09-09T14:33:00'}, {'flightNumber': 'XJ9466', 'date': '2025-02-28T20:55:00'}, {'flightNumber': 'HX5317', 'date': '2025-02-23T01:13:00'}, {'flightNumber': 'VS8117', 'date': '2024-10-28T18:45:00'}, {'flightNumber': 'YP6235', 'date': '2025-07-31T18:18:00'}]"
13d175fa-5fca-4b58-98ac-722f3d3be025,30,KI,Low Fare,Business,['South America'],"[{'flightNumber': 'OY2364', 'date': '2025-06-10T22:47:00'}, {'flightNumber': 'WO3016', 'date': '2024-12-11T08:04:00'}, {'flightNumber': 'FL5315', 'date': '2025-11-29T11:40:00'}, {'flightNumber': 'S68385', 'date': '2025-11-02T12:49:00'}, {'flightNumber': 'WW3190', 'date': '2025-03-23T17:33:00'}]"
6ee3ecee-44cd-47bb-9d5f-5338c00e376a,33,KH,Other,Economy,['South America'],[]
505ce643-b2f5-45fe-9e11-6e6b1cb2797c,75,DM,Other,Economy,['US'],"[{'flightNumber': 'AZ1246', 'date': '2025-11-04T05:06:00'}, {'flightNumber': 'ZG7411', 'date': '2024-03-22T21:59:00'}]"
9ecaf196-f25e-4165-8cc9-1054ecd449b5,67,HR,Low Fare,Economy,"['Australia / Oceania', 'Central America']","[{'flightNumber': 'Y48204', 'date': '2024-01-08T05:42:00'}, {'flightNumber': 'FL2074', 'date': '2024-04-08T16:22:00'}]"
5589389b-622f-484b-8206-c6696ad27a1f,59,AT,Low Fare,Premium Economy,"['Europe', 'Canada', 'South America']","[{'flightNumber': 'VX9690', 'date': '2024-10-13T11:06:00'}]"
0c548fa2-199d-4a58-ab86-4cad538a65d0,50,TT,Low Fare,Business,"['Central America', 'Europe', 'South America']","[{'flightNumber': 'WW4005', 'date': '2024-07-04T09:17:00'}, {'flightNumber': 'EY5144', 'date': '2024-06-14T17:28:00'}, {'flightNumber': 'TA7856', 'date': '2024-01-05T19:49:00'}, {'flightNumber': 'LP4013', 'date': '2024-02-06T00:08:00'}]"
384f1217-05d1-4219-8e4a-a4ab39807726,34,LK,Low Fare,Premium Economy,['US'],"[{'flightNumber': 'WO2488', 'date': '2024-06-27T01:56:00'}, {'flightNumber': 'KL5667', 'date': '2025-04-15T11:03:00'}]"
92e22c77-14c1-492d-be29-0154c70c4d04,49,IS,Other,Premium Economy,['US'],"[{'flightNumber': 'VS9544', 'date': '2024-09-13T07:18:00'}, {'flightNumber': 'CM7636', 'date': '2025-03-07T20:18:00'}, {'flightNumber': 'AS8967', 'date': '2024-09-14T13:45:00'}, {'flightNumber': 'F97814', 'date': '2025-11-03T14:37:00'}, {'flightNumber': 'WS7844', 'date': '2025-05-17T21:05:00'}]"
2c265968-3095-491b-8b05-fef317d880cb,19,MZ,Low Fare,Economy,"['Canada', 'Central America']",[]
c81db711-cb41-4975-847e-e32856650a4d,49,TR,Other,Business,"['South America', 'Mexico']","[{'flightNumber': 'BF7237', 'date': '2024-10-01T02:31:00'}, {'flightNumber': 'DH6889', 'date': '2024-03-20T07:46:00'}]"
4b69349c-cb04-441f-84e9-b93af3300f4a,32,MD,Other,Economy,['South America'],"[{'flightNumber': '5Y8729', 'date': '2024-04-29T03:08:00'}]"
1901c805-d3ec-4833-a45a-e3179052f485,46,KE,Other,Premium Economy,"['Europe', 'Asia', 'US']","[{'flightNumber': 'CI4421', 'date': '2025-09-28T10:50:00'}, {'flightNumber': 'ZW3641', 'date': '2025-09-03T06:20:00'}, {'flightNumber': 'XJ8567', 'date': '2025-10-28T17:47:00'}]"
6dbef2ea-8f64-47e8-9c96-93cc915b07a3,40,LK,Low Fare,Premium Economy,['Mexico'],[]
c69f3281-8029-4a14-8b9f-f009f58b302c,25,CD,Other,Economy,['Middle East'],[]
eee6502b-7e47-454a-922e-4588e7d998a7,40,BH,Other,Economy,"['South America', 'Mexico', 'Canada']","[{'flightNumber': 'UA5797', 'date': '2025-12-05T12:33:00'}, {'flightNumber': 'SK2315', 'date': '2024-04-12T02:36:00'}]"
8222407a-32e9-4d6b-abf4-1ee5eabc70a6,43,BZ,Other,Business,"['Central America', 'Canada']","[{'flightNumber': 'XP9241', 'date': '2025-10-21T17:19:00'}]"
94ed6f4a-cd36-4da1-97d5-ab832ede0b5b,24,SY,Low Fare,Economy,"['Middle East', 'Central America', 'Mexico']","[{'flightNumber': 'US2664', 'date': '2025-02-08T04:05:00'}, {'flightNumber': 'ZG8706', 'date': '2025-06-24T16:08:00'}, {'flightNumber': 'DP8800', 'date': '2024-08-05T11:12:00'}, {'flightNumber': 'AX1897', 'date': '2025-09-21T02:50:00'}]"
dfb9b4f7-c77a-438a-9aa6-1a12ae5c8895,77,PS,Low Fare,Economy,['Mexico'],"[{'flightNumber': 'DL8286', 'date': '2024-07-21T23:21:00'}]"
49053031-85a8-4939-9008-4923272e03da,31,BR,Low Fare,Economy,['Asia'],"[{'flightNumber': 'YP4414', 'date': '2024-11-14T13:48:00'}, {'flightNumber': 'EY2792', 'date': '2024-09-08T11:51:00'}, {'flightNumber': 'CM2238', 'date': '2024-03-09T03:44:00'}]"
7f1b8453-b6d7-4bca-91b8-34edafd63ab0,43,BW,Low Fare,Business,"['Middle East', 'Asia']","[{'flightNumber': 'S68903', 'date': '2025-06-24T18:37:00'}, {'flightNumber': 'CM8403', 'date': '2024-07-16T08:09:00'}]"
4709cdf5-e079-4ccb-99ee-37ffd7046564,65,TN,Other,Business,"['Asia', 'US']",[]
8372e5e7-b913-4d76-ad27-0591189ddae9,22,MD,Low Fare,Premium Economy,"['Asia', 'Mexico']","[{'flightNumber': 'Y49028', 'date': '2024-05-10T07:01:00'}, {'flightNumber': 'YP9529', 'date': '2025-05-18T13:30:00'}, {'flightNumber': 'JX3015', 'date': '2025-08-12T09:18:00'}, {'flightNumber': 'HX1561', 'date': '2024-12-13T02:45:00'}]"
2b0b9f64-24ca-40df-b33b-71f4241833b3,24,MG,Other,Business,['Middle East'],"[{'flightNumber': 'MX9064', 'date': '2025-02-11T09:06:00'}, {'flightNumber': '5Y6862', 'date': '2024-09-10T20:49:00'}, {'flightNumber': 'VN2563', 'date': '2024-05-25T07:15:00'}]"
5b12b66a-2ed7-4d00-aa9c-1bb009acfd49,28,CD,Low Fare,Premium Economy,"['Mexico', 'Australia / Oceania', 'Central America']","[{'flightNumber': 'PD8412', 'date': '2024-09-18T05:17:00'}, {'flightNumber': 'QX7847', 'date': '2025-02-17T15:59:00'}, {'flightNumber': 'WO4386', 'date': '2025-12-16T18:51:00'}]"
44199dbf-5d7b-4f44-9202-79c6eebdab13,38,FI,Other,Premium Economy,['Central America'],"[{'flightNumber': 'EV6430', 'date': '2024-10-23T08:10:00'}, {'flightNumber': 'AA8515', 'date': '2025-02-02T07:50:00'}, {'flightNumber': 'AS9620', 'date': '2024-12-23T09:31:00'}, {'flightNumber': 'AF274', 'date': '2024-10-11T22:41:00'}, {'flightNumber': 'WI6582', 'date': '2025-06-07T15:30:00'}]"
ea738d87-af22-4843-ba4f-d4812cd76705,42,SL,Other,Premium Economy,"['Canada', 'Mexico', 'Middle East']","[{'flightNumber': 'PD2844', 'date': '2025-03-19T00:56:00'}, {'flightNumber': 'DP2104', 'date': '2025-02-27T17:57:00'}, {'flightNumber': 'BBB2609', 'date': '2025-11-23T09:05:00'}, {'flightNumber': 'BBB9196', 'date': '2025-05-09T03:26:00'}]"
4a6856ca-b45e-4dee-95f8-be532ba39e70,30,KP,Other,Business,['Australia / Oceania'],"[{'flightNumber': 'BA6101', 'date': '2025-03-02T02:13:00'}, {'flightNumber': 'LH3896', 'date': '2025-12-16T16:10:00'}, {'flightNumber': 'AI3814', 'date': '2025-01-24T08:56:00'}, {'flightNumber': 'EV7282', 'date': '2024-12-09T03:01:00'}]"
8996eca3-9b16-4ff9-bee1-f61700668e18,69,LB,Other,Premium Economy,['US'],"[{'flightNumber': 'NJ5523', 'date': '2025-02-19T15:37:00'}]"
a79a1d69-0494-4591-bef3-b53a3e60aeba,27,SZ,Low Fare,Premium Economy,"['Middle East', 'Europe', 'US']","[{'flightNumber': 'EI1779', 'date': '2024-02-28T13:45:00'}, {'flightNumber': 'JL1997', 'date': '2025-07-02T12:49:00'}, {'flightNumber': 'PD4355', 'date': '2024-04-26T17:54:00'}, {'flightNumber': 'G45782', 'date': '2025-10-05T08:11:00'}, {'flightNumber': 'FI360', 'date': '2024-01-26T19:20:00'}]"
28553a24-0b0c-4af9-a9c5-ba268f8b4d56,27,CF,Other,Economy,"['South America', 'Europe', 'US']","[{'flightNumber': 'NZ6907', 'date': '2024-05-30T18:41:00'}, {'flightNumber': 'MQ4951', 'date': '2025-07-02T09:56:00'}, {'flightNumber': 'MX2153', 'date': '2024-09-25T21:02:00'}, {'flightNumber': 'XJ5099', 'date': '2025-01-21T05:13:00'}]"
b99086c2-1bd3-4e63-aa20-54440a7525b0,26,JM,Other,Economy,"['Asia', 'Mexico']","[{'flightNumber': 'SE6703', 'date': '2025-07-28T09:53:00'}, {'flightNumber': 'JL6943', 'date': '2025-12-10T00:19:00'}, {'flightNumber': 'VS5240', 'date': '2025-02-24T13:08:00'}]"
4d3244d1-1e08-4a08-93c8-b2cd6e49d6d5,26,IN,Low Fare,Premium Economy,"['Mexico', 'US']","[{'flightNumber': 'OO5934', 'date': '2024-05-23T09:34:00'}, {'flightNumber': 'OY6273', 'date': '2024-05-20T19:06:00'}, {'flightNumber': 'FF5064', 'date': '2025-05-16T08:50:00'}, {'flightNumber': 'KE3066', 'date': '2024-06-12T04:19:00'}]"
e9e7a155-e156-4456-a567-7b1ef86c4a82,71,GQ,Other,Premium Economy,['Australia / Oceania'],"[{'flightNumber': 'CA2807', 'date': '2024-01-11T06:19:00'}, {'flightNumber': 'UA8448', 'date': '2025-06-10T18:43:00'}, {'flightNumber': 'VX5128', 'date': '2025-05-28T19:05:00'}]"
fa80f42a-f48a-4d7e-84a9-2e158c2149d8,69,SI,Other,Business,"['Europe', 'US']","[{'flightNumber': 'NZ6259', 'date': '2025-01-31T08:38:00'}, {'flightNumber': 'FI1325', 'date': '2025-06-20T17:52:00'}, {'flightNumber': 'AC5417', 'date': '2024-08-01T16:01:00'}, {'flightNumber': 'VS5645', 'date': '2025-01-17T02:14:00'}]"
52b0ed5f-cd4b-4da8-97a3-191be03417dc,42,MV,Low Fare,Premium Economy,"['Central America', 'Australia / Oceania', 'Middle East']","[{'flightNumber': 'HA9807', 'date': '2024-04-13T20:41:00'}, {'flightNumber': 'LH4738', 'date': '2025-10-01T07:06:00'}, {'flightNumber': 'HQ6138', 'date': '2025-05-08T07:34:00'}, {'flightNumber': '4O8954', 'date': '2024-12-30T02:32:00'}, {'flightNumber': 'MX8867', 'date': '2025-09-10T18:28:00'}]"
af1d5285-014f-48e6-a48a-df61358979f6,46,CL,Other,Premium Economy,"['South America', 'Europe']","[{'flightNumber': 'VN9784', 'date': '2025-08-10T03:31:00'}]"
a538999f-1d64-43a0-b8bd-f30eda7b1dca,55,SO,Low Fare,Business,"['US', 'Canada', 'Europe']",[]
2b1a0ce4-c402-4ea9-8463-a74f66ca790b,52,KR,Other,Business,"['Europe', 'US', 'Middle East']","[{'flightNumber': 'FF8943', 'date': '2024-07-08T23:08:00'}, {'flightNumber': 'CP9351', 'date': '2024-01-09T13:23:00'}, {'flightNumber': 'WW4211', 'date': '2025-09-19T21:31:00'}, {'flightNumber': 'IB3436', 'date': '2024-11-01T06:20:00'}]"
7b631b71-8252-4781-a48f-561994e500b6,73,CG,Other,Premium Economy,"['South America', 'US']","[{'flightNumber': 'MG2321', 'date': '2024-04-08T02:22:00'}, {'flightNumber': 'TW8518', 'date': '2025-06-09T20:00:00'}]"
4c63f6fd-bb34-43de-9ab1-2549437b9081,48,BR,Low Fare,Premium Economy,"['Mexico', 'Europe']","[{'flightNumber': 'AX6835', 'date': '2024-07-02T06:18:00'}, {'flightNumber': 'DH7746', 'date': '2024-01-30T14:16:00'}, {'flightNumber': 'VX1149', 'date': '2025-03-12T03:55:00'}, {'flightNumber': 'KL2930', 'date': '2024-05-17T14:20:00'}]"
025031fb-0e94-4ab4-9e08-277e12a02124,39,ST,Low Fare,Premium Economy,"['US', 'Mexico']","[{'flightNumber': '9W8942', 'date': '2025-03-06T22:31:00'}, {'flightNumber': 'MU6523', 'date': '2025-03-18T13:52:00'}, {'flightNumber': 'AA6341', 'date': '2024-12-03T04:24:00'}, {'flightNumber': 'HA5191', 'date': '2025-09-06T06:37:00'}, {'flightNumber': 'FF584', 'date': '2025-09-23T07:15:00'}]"
e8968f8e-a6be-4445-bb48-682ed620ebc0,28,TZ,Other,Economy,['Europe'],"[{'flightNumber': 'F95402', 'date': '2025-08-18T21:58:00'}, {'flightNumber': 'G47594', 'date': '2025-07-27T23:51:00'}, {'flightNumber': 'G46734', 'date': '2024-09-09T19:02:00'}, {'flightNumber': 'FI5023', 'date': '2024-05-21T12:33:00'}]"
ab57c45a-dd58-4ccf-8447-2c619c68ae31,50,BG,Other,Economy,['South America'],"[{'flightNumber': 'YV9604', 'date': '2025-02-22T13:16:00'}, {'flightNumber': 'NH1983', 'date': '2025-09-08T02:29:00'}, {'flightNumber': 'RD8740', 'date': '2024-01-31T00:26:00'}]"
64a700a0-9a6b-4ebc-b952-6b9de87fdc56,38,CU,Other,Business,"['Central America', 'Asia']","[{'flightNumber': 'PD9815', 'date': '2024-02-08T01:54:00'}, {'flightNumber': 'FL6275', 'date': '2024-09-17T19:40:00'}]"
bdb248b9-3d11-456e-82f9-b4efb617ab42,66,ID,Other,Economy,"['Asia', 'Australia / Oceania']","[{'flightNumber': 'F93918', 'date': '2024-02-19T14:21:00'}, {'flightNumber': 'OY240', 'date': '2024-03-10T20:55:00'}, {'flightNumber': 'WI9996', 'date': '2024-03-16T14:17:00'}, {'flightNumber': 'WS1537', 'date': '2025-01-22T13:26:00'}, {'flightNumber': 'SR625', 'date': '2024-08-25T07:07:00'}]"
95a5cc60-f6ec-4d2d-aa25-147c47117717,20,LY,Low Fare,Business,"['US', 'Middle East', 'Australia / Oceania']","[{'flightNumber': 'BA4979', 'date': '2024-03-12T15:31:00'}, {'flightNumber': 'SR7955', 'date': '2024-09-24T20:27:00'}]"
69af6a32-9e1a-412c-a210-26a36c8192ef,70,NZ,Other,Economy,"['Canada', 'Mexico', 'Australia / Oceania']","[{'flightNumber': 'FL5634', 'date': '2024-08-07T02:34:00'}, {'flightNumber': 'VX7613', 'date': '2025-06-16T17:34:00'}, {'flightNumber': 'CA4748', 'date': '2025-01-23T09:30:00'}, {'flightNumber': 'MQ8225', 'date': '2025-03-04T20:08:00'}]"
6a54166b-dbc7-44d8-a9a1-2e1bac89a0e7,72,HN,Other,Economy,['Central America'],"[{'flightNumber': 'TZ7009', 'date': '2024-08-09T16:50:00'}]"
a2295b68-d6f0-4f0a-b32e-4a147a2115d1,58,ML,Low Fare,Business,"['Middle East', 'Central America', 'Australia / Oceania']",[]
66933341-c7e4-455c-ab02-78a3c6bc5f09,34,AO,Other,Premium Economy,['Asia'],"[{'flightNumber': 'SE2521', 'date': '2024-08-01T10:06:00'}, {'flightNumber': 'SE9703', 'date': '2025-10-30T06:04:00'}]"
a8167c12-cf97-4ec6-99b5-18d060e241a7,41,IS,Other,Economy,"['Asia', 'Europe', 'Central America']","[{'flightNumber': 'ZG6959', 'date': '2024-08-15T08:17:00'}, {'flightNumber': 'EY199', 'date': '2025-03-22T18:16:00'}]"
f6a8e64c-50e4-4875-a8a0-8a9acbcedf8c,72,TO,Low Fare,Business,"['Middle East', 'Asia']","[{'flightNumber': 'CC8747', 'date': '2025-10-03T07:15:00'}, {'flightNumber': 'FI3041', 'date': '2024-02-19T15:26:00'}]"
1e6ef722-5ef3-4e2e-b4e0-9b8819355b96,56,FI,Low Fare,Premium Economy,"['South America', 'Mexico']",[]
35a3eab2-70a6-4021-9808-2281d927d404,78,AL,Other,Premium Economy,"['US', 'Europe']","[{'flightNumber': 'CA4717', 'date': '2024-12-31T23:07:00'}, {'flightNumber': 'OH4983', 'date': '2024-11-19T16:43:00'}, {'flightNumber': 'CZ6632', 'date': '2024-02-29T11:21:00'}, {'flightNumber': 'NZ9254', 'date': '2025-12-19T22:38:00'}, {'flightNumber': 'FF4580', 'date': '2025-01-31T00:29:00'}]"
f5fb9187-605e-46ae-9e5f-47cfbe7b877e,29,BS,Low Fare,Economy,"['Central America', 'Europe', 'Australia / Oceania']","[{'flightNumber': 'YV1928', 'date': '2024-07-07T03:00:00'}, {'flightNumber': 'BA5730', 'date': '2024-06-24T11:43:00'}, {'flightNumber': 'AS5526', 'date': '2024-12-19T02:49:00'}, {'flightNumber': 'TS8344', 'date': '2024-05-11T04:36:00'}, {'flightNumber': 'TA2241', 'date': '2024-03-03T11:16:00'}]"
55a082f5-6d63-46ee-866f-3107874ee685,54,TT,Other,Business,['Middle East'],"[{'flightNumber': 'WO9471', 'date': '2024-03-14T18:24:00'}, {'flightNumber': 'SY8646', 'date': '2024-06-23T05:59:00'}, {'flightNumber': 'QR4648', 'date': '2025-07-17T22:51:00'}, {'flightNumber': 'KE9944', 'date': '2025-03-31T05:46:00'}]"
1252cb69-e131-49aa-bc5a-804e77770e96,53,VN,Low Fare,Business,"['South America', 'Central America']",[]
483af623-37f0-4841-8fa5-bd53a4a39c6e,50,SA,Low Fare,Economy,"['South America', 'Asia']","[{'flightNumber': 'TW6715', 'date': '2024-08-12T22:36:00'}, {'flightNumber': 'JL9880', 'date': '2024-11-07T01:12:00'}, {'flightNumber': 'OY2504', 'date': '2025-03-17T08:48:00'}, {'flightNumber': 'AA6128', 'date': '2025-11-27T18:04:00'}]"
bb77e836-c437-4d17-ac67-92937fe6141c,25,JM,Other,Business,"['Middle East', 'Central America']","[{'flightNumber': 'GL8070', 'date': '2025-09-29T12:08:00'}, {'flightNumber': 'SR8903', 'date': '2025-10-05T06:47:00'}, {'flightNumber': 'AF4099', 'date': '2024-06-19T16:40:00'}]"
8e34cb9e-ec44-48b2-b977-092bdceb129b,35,BJ,Other,Premium Economy,"['Mexico', 'Australia / Oceania']","[{'flightNumber': 'AI3228', 'date': '2024-05-29T16:44:00'}, {'flightNumber': 'B67707', 'date': '2025-04-02T00:15:00'}, {'flightNumber': 'EI985', 'date': '2024-06-28T02:39:00'}, {'flightNumber': 'ZW5804', 'date': '2025-05-04T10:31:00'}]"
08216a21-4d66-4573-a589-b29cc64e8cf8,40,JP,Other,Business,"['Canada', 'Europe', 'Central America']",[]
c90450e6-fb0d-41eb-b9e7-36d9614aa9e0,76,EC,Low Fare,Premium Economy,['Asia'],"[{'flightNumber': 'WW6872', 'date': '2025-01-18T01:26:00'}]"
8f96db94-4ea7-4f37-8e59-9719dc2c3125,60,KR,Low Fare,Premium Economy,"['Canada', 'Central America']",[]
8d7f8ac5-c635-44b7-8ed8-84dcd8b79422,32,MX,Low Fare,Economy,['Mexico'],"[{'flightNumber': 'Z05929', 'date': '2025-09-01T01:53:00'}, {'flightNumber': 'S6148', 'date': '2024-05-02T23:23:00'}, {'flightNumber': 'TS1387', 'date': '2025-05-23T09:00:00'}, {'flightNumber': 'AB4557', 'date': '2025-05-09T09:16:00'}, {'flightNumber': 'MQ6621', 'date': '2024-06-10T01:49:00'}]"
4aa1e7c8-3ec4-4b94-9735-6b30fce57668,74,MT,Other,Business,['Mexico'],[]
6711d76d-f688-44ff-bcc6-5b627f6ee678,36,MY,Low Fare,Economy,"['Canada', 'US']","[{'flightNumber': 'RD8990', 'date': '2025-08-08T16:32:00'}, {'flightNumber': 'EK2033', 'date': '2024-09-28T09:44:00'}, {'flightNumber': 'CZ440', 'date': '2024-04-12T05:27:00'}, {'flightNumber': 'ZG4735', 'date': '2025-04-19T05:59:00'}, {'flightNumber': 'SR9178', 'date': '2024-09-19T10:53:00'}]"
10e9048c-058b-4e37-bb2b-d399f2150682,73,LB,Low Fare,Business,['Asia'],[]
f300f8c3-1e3c-4fe2-a36e-bbe5edd70782,80,JM,Other,Premium Economy,"['Canada', 'US', 'Middle East']","[{'flightNumber': 'MX4758', 'date': '2025-08-21T08:25:00'}, {'flightNumber': 'TS6497', 'date': '2025-03-12T19:57:00'}, {'flightNumber': 'UA4349', 'date': '2024-03-03T23:29:00'}, {'flightNumber': 'JL9446', 'date': '2024-08-19T22:25:00'}, {'flightNumber': 'CZ9073', 'date': '2025-04-19T01:26:00'}]"
d652dbe1-c20f-4991-8274-c120898ed850,57,NR,Low Fare,Economy,"['Europe', 'Central America']","[{'flightNumber': 'YP611', 'date': '2025-04-02T03:25:00'}, {'flightNumber': 'NW1635', 'date': '2025-11-27T13:32:00'}, {'flightNumber': 'CM3606', 'date': '2025-11-27T06:45:00'}, {'flightNumber': 'AX8211', 'date': '2024-12-04T07:08:00'}, {'flightNumber': 'LP6320', 'date': '2025-05-14T15:54:00'}]"
f0364931-9dd0-42e5-abfb-2c44c9a66725,50,AR,Low Fare,Premium Economy,"['Middle East', 'Europe', 'Mexico']","[{'flightNumber': 'CC5596', 'date': '2025-05-24T12:29:00'}]"
3f4aa09a-46a3-4131-8b68-589e2d460beb,70,TO,Other,Business,['Australia / Oceania'],"[{'flightNumber': '9W6608', 'date': '2024-12-10T23:41:00'}, {'flightNumber': 'VX9813', 'date': '2024-01-30T15:04:00'}, {'flightNumber': 'KE2882', 'date': '2024-11-18T17:30:00'}]"
4c9f7f2b-6bc0-4ecd-8817-c75ee5a557ac,32,SL,Other,Business,"['Middle East', 'US']","[{'flightNumber': 'QK6575', 'date': '2025-08-30T04:02:00'}, {'flightNumber': 'WN2697', 'date': '2024-01-15T17:11:00'}]"
305799ef-7602-4792-951b-ead0bda33022,68,HT,Other,Economy,"['Asia', 'Mexico', 'Middle East']","[{'flightNumber': 'AY1329', 'date': '2025-04-16T11:45:00'}, {'flightNumber': 'GL3335', 'date': '2024-05-03T03:37:00'}, {'flightNumber': 'DL3574', 'date': '2025-05-26T05:46:00'}, {'flightNumber': 'OO2704', 'date': '2024-07-12T01:02:00'}]"
fbe58994-5067-4035-b9c8-f7b500984eb6,18,MN,Low Fare,Premium Economy,"['Canada', 'Mexico', 'Middle East']",[]
ceba84b9-2fcf-4dda-8a84-6094d50f6a28,52,KR,Other,Business,"['US', 'Middle East', 'Mexico']",[]
db643775-aa27-40b3-90bc-305d0f761ed5,68,CH,Low Fare,Economy,"['Asia', 'Central America', 'Europe']","[{'flightNumber': 'HX7572', 'date': '2025-11-12T12:56:00'}, {'flightNumber': 'VX7234', 'date': '2025-12-26T22:19:00'}, {'flightNumber': 'NJ3050', 'date': '2024-12-12T08:36:00'}]"
a41e9b6d-98b2-47a8-895e-8208ed47baba,31,GD,Other,Business,['Australia / Oceania'],"[{'flightNumber': 'EZ9292', 'date': '2025-04-22T08:15:00'}, {'flightNumber': 'EY4171', 'date': '2025-04-05T15:50:00'}]"
31679e2e-b9ea-4f96-a8a2-caf248bccd08,53,MC,Low Fare,Premium Economy,"['US', 'Canada', 'Middle East']","[{'flightNumber': 'Y46337', 'date': '2025-04-18T23:06:00'}, {'flightNumber': 'CP3668', 'date': '2025-04-19T04:14:00'}, {'flightNumber': 'AB643', 'date': '2024-05-06T12:51:00'}]"
c2acdb15-d2e4-4e3d-bb05-f51af10c0e5c,58,CO,Other,Premium Economy,['Europe'],"[{'flightNumber': 'HQ1097', 'date': '2024-08-18T18:01:00'}, {'flightNumber': 'AI6430', 'date': '2025-10-20T22:09:00'}]"
076c755a-3f66-40ca-8501-06da03fc0613,47,GY,Other,Business,"['South America', 'Mexico']","[{'flightNumber': 'EI5008', 'date': '2025-07-28T11:49:00'}, {'flightNumber': 'XP453', 'date': '2025-06-06T02:50:00'}, {'flightNumber': 'NK7625', 'date': '2025-11-13T04:19:00'}, {'flightNumber': 'MX4939', 'date': '2024-05-06T20:48:00'}, {'flightNumber': 'TA3717', 'date': '2025-01-25T15:13:00'}]"
