flightNumber,airline,iataCode,origin,destination,region,departureTime,arrivalTime,duration,fare,fareClass,seatsAvailable,priceCategory,aircraftType,onTimePerformance
EY5113,Etihad Airways,EY,SFO,SJO,Central America,2025-12-30T18:13:00,2025-12-31T03:10:00,537,1487.34,Premium Economy,137,Other,Boeing 787,0.88
F89791,"Flair Airlines, Ltd.",F8,SFO,MEX,Mexico,2025-06-11T16:41:00,2025-06-12T03:16:00,635,422.46,Premium Economy,181,Other,Airbus A350,0.77
VX5450,Virgin America,VX,SFO,LAX,Australia / Oceania,2025-10-08T22:58:00,2025-10-09T01:22:00,144,184.43,Economy,57,Low Fare,Boeing 787,0.9
QR2110,Qatar Airways,QR,SFO,YVR,Canada,2024-10-07T09:56:00,2024-10-07T14:17:00,261,255.47,Business,76,Low Fare,Airbus A350,0.87
MX4189,Mexicana Airlines,MX,SFO,MIA,US,2025-03-31T20:38:00,2025-04-01T06:15:00,577,300.45,Business,140,Low Fare,Airbus A350,0.85
BF2430,French Bee,BF,SFO,SJO,Central America,2024-11-14T05:53:00,2024-11-14T15:48:00,595,1064.11,Premium Economy,118,Other,Airbus A350,0.85
QQ9890,Reno Air,QQ,SFO,YUL,Canada,2024-12-21T11:19:00,2024-12-21T18:28:00,429,732.95,Business,86,Other,Boeing 787,0.9
PD628,Porter Airlines (Canada) Limited,PD,SFO,PTY,Central America,2024-03-03T11:40:00,2024-03-03T21:51:00,611,842.68,Premium Economy,87,Other,Airbus A350,0.93
PD498,Porter Airlines (Canada) Limited,PD,SFO,DOH,Middle East,2024-02-13T16:41:00,2024-02-13T18:14:00,93,851.36,Business,127,Other,Airbus A350,0.76
IB1079,Iberia,IB,SFO,LAX,Australia / Oceania,2025-03-22T20:00:00,2025-03-22T21:35:00,95,222.61,Business,143,Low Fare,Airbus A350,0.79
QX4646,Horizon Air,QX,SFO,CUN,Mexico,2024-04-29T04:46:00,2024-04-29T09:23:00,277,250.35,Economy,174,Low Fare,Boeing 787,0.93
CP358,Aeroflot Russian International Airlines,CP,SFO,CUN,Mexico,2024-10-26T15:32:00,2024-10-26T19:21:00,229,144.11,Premium Economy,93,Low Fare,Boeing 737,0.71
TK2504,Turkish Airlines,TK,SFO,YUL,Canada,2024-03-29T18:05:00,2024-03-30T05:50:00,705,140.94,Economy,61,Low Fare,Airbus A320,0.77
TP8574,TAP Air Portugal,TP,SFO,SJO,Central America,2024-02-08T20:54:00,2024-02-08T22:34:00,100,188.12,Business,101,Low Fare,Boeing 787,0.94
A88575,Ameriflight,A8,SFO,LAX,US,2025-02-26T01:03:00,2025-02-26T11:03:00,600,1238.57,Business,184,Other,Airbus A350,0.73
NZ3021,Air New Zealand,NZ,SFO,MIA,US,2025-11-25T01:23:00,2025-11-25T06:56:00,333,544.34,Business,77,Other,Airbus A320,0.8
TS7828,Air Transat,TS,SFO,JFK,US,2025-08-23T04:27:00,2025-08-23T07:34:00,187,373.57,Business,52,Low Fare,Airbus A350,0.7
QK4973,Trego Dugan Aviation,QK,SFO,YYZ,Canada,2025-09-18T18:11:00,2025-09-19T00:09:00,358,831.42,Business,80,Other,Airbus A350,0.7
MG3018,Champion Air,MG,SFO,LAX,South America,2024-04-14T23:08:00,2024-04-15T01:26:00,138,561.95,Business,156,Other,Airbus A350,0.94
WN9047,Southwest Airlines,WN,SFO,YVR,Canada,2025-10-09T11:25:00,2025-10-09T20:49:00,564,391.85,Premium Economy,49,Low Fare,Boeing 787,0.9
SY815,Sports Hawk,SY,SFO,DOH,Middle East,2024-09-05T07:27:00,2024-09-05T17:01:00,574,1088.91,Economy,149,Other,Boeing 737,0.9
MQ6421,"Envoy Air, Inc.",MQ,SFO,YVR,Canada,2025-03-22T01:48:00,2025-03-22T06:18:00,270,1201.45,Business,87,Other,Airbus A320,0.94
BR4934,EVA Airways,BR,SFO,AMS,Europe,2024-08-07T00:02:00,2024-08-07T06:51:00,409,295.64,Premium Economy,38,Low Fare,Airbus A320,0.74
TA2586,"TACA International Airlines, S.A.",TA,SFO,LAX,Australia / Oceania,2024-06-19T02:49:00,2024-06-19T05:32:00,163,259.59,Premium Economy,52,Low Fare,Airbus A350,0.85
SS3912,Corsairfly,SS,SFO,LAX,South America,2024-10-04T07:05:00,2024-10-04T15:49:00,524,917.55,Economy,146,Other,Airbus A320,0.79
AM6957,Aeromexico,AM,SFO,DOH,Middle East,2024-02-20T18:59:00,2024-02-21T05:15:00,616,162.67,Premium Economy,99,Low Fare,Boeing 737,0.75
HX4779,Hong Kong Airlines Limited,HX,SFO,LAX,US,2025-12-03T07:42:00,2025-12-03T09:50:00,128,1279.66,Economy,153,Other,Airbus A320,0.88
MX1729,"Breeze Aviation Group, Inc.",MX,SFO,LAX,Australia / Oceania,2025-03-26T08:07:00,2025-03-26T12:53:00,286,1201.95,Business,84,Other,Boeing 737,0.82
VS7621,Virgin Atlantic,VS,SFO,AMS,Europe,2024-12-10T03:37:00,2024-12-10T13:06:00,569,105.96,Premium Economy,199,Low Fare,Boeing 787,0.81
QK979,Air Canada Jazz,QK,SFO,LAX,South America,2025-10-22T11:21:00,2025-10-22T21:55:00,634,974.89,Economy,152,Other,Boeing 787,0.74
JX8725,Starlux Airlines Co. LTD,JX,SFO,DEL,Asia,2024-02-13T10:55:00,2024-02-13T16:50:00,355,489.82,Economy,134,Other,Boeing 787,0.81
KE6929,Korean Air Lines,KE,SFO,LAX,South America,2025-02-04T16:18:00,2025-02-04T19:41:00,203,1115.94,Economy,182,Other,Boeing 787,0.85
LX7430,DB Air,LX,SFO,FRA,Europe,2024-07-01T05:37:00,2024-07-01T12:26:00,409,339.76,Economy,129,Other,Boeing 737,0.77
EK2462,Emirates,EK,SFO,DOH,Middle East,2025-10-02T18:09:00,2025-10-03T02:19:00,490,381.95,Business,120,Other,Boeing 787,0.72
TS1439,Air Transat,TS,SFO,LAX,South America,2024-03-22T08:13:00,2024-03-22T10:06:00,113,911.25,Premium Economy,99,Other,Airbus A350,0.85
MQ967,American Eagle Airlines,MQ,SFO,LAX,Australia / Oceania,2025-03-17T08:25:00,2025-03-17T15:50:00,445,334.5,Economy,115,Other,Boeing 737,0.93
MX2458,Mexicana Airlines,MX,SFO,SJO,Central America,2024-11-20T02:45:00,2024-11-20T13:24:00,639,205.64,Premium Economy,124,Low Fare,Airbus A350,0.93
QX3877,Horizon Air,QX,SFO,LAX,Australia / Oceania,2024-10-02T11:53:00,2024-10-02T14:58:00,185,192.14,Economy,69,Low Fare,Boeing 787,0.79
OH9342,Comair,OH,SFO,SJO,Central America,2024-12-12T09:19:00,2024-12-12T17:27:00,488,333.67,Premium Economy,121,Low Fare,Airbus A350,0.9
CP7800,Compass Airlines,CP,SFO,LAX,Australia / Oceania,2024-02-11T21:25:00,2024-02-12T03:39:00,374,924.24,Economy,111,Other,Airbus A350,0.77
OH1272,Comair,OH,SFO,JFK,US,2025-10-26T14:07:00,2025-10-26T15:10:00,63,1354.43,Business,69,Other,Boeing 737,0.8
AA2839,American Airlines,AA,SFO,MEX,Mexico,2024-03-10T11:18:00,2024-03-10T18:44:00,446,588.38,Economy,45,Other,Airbus A320,0.85
RD7229,Ryan International Airlines,RD,SFO,CDG,Europe,2025-08-06T12:30:00,2025-08-06T17:58:00,328,910.44,Premium Economy,171,Other,Boeing 787,0.92
VN8607,Vietnam Airlines JSC,VN,SFO,HKG,Asia,2024-02-07T05:11:00,2024-02-07T06:24:00,73,612.01,Business,21,Other,Airbus A350,0.72
RW7641,Republic Airlines,RW,SFO,YYZ,Canada,2024-11-04T18:14:00,2024-11-05T05:34:00,680,352.76,Economy,73,Low Fare,Airbus A320,0.9
CA2699,Air China,CA,SFO,FRA,Europe,2025-11-20T11:10:00,2025-11-20T18:25:00,435,613.48,Economy,109,Other,Boeing 737,0.82
F93091,Frontier Airlines,F9,SFO,YVR,Canada,2024-03-17T02:49:00,2024-03-17T09:52:00,423,1197.79,Economy,138,Other,Airbus A350,0.7
N7786,National Airlines,N7,SFO,DXB,Middle East,2024-04-20T00:51:00,2024-04-20T02:22:00,91,102.0,Business,19,Low Fare,Airbus A320,0.81
NH8955,"All Nippon Company Airways, Ltd.",NH,SFO,JFK,US,2024-02-16T01:43:00,2024-02-16T07:17:00,334,397.34,Premium Economy,199,Other,Boeing 737,0.85
UA1070,United Airlines - Pre 07/01/2013,UA,SFO,LAX,Australia / Oceania,2025-11-06T05:19:00,2025-11-06T17:15:00,716,768.27,Business,54,Other,Airbus A320,0.79
SS3998,Corsairfly,SS,SFO,CUN,Mexico,2025-04-30T22:00:00,2025-05-01T03:22:00,322,1360.41,Premium Economy,175,Other,Airbus A320,0.83
VX9981,Virgin America,VX,SFO,LAX,US,2025-08-07T00:32:00,2025-08-07T08:08:00,456,569.34,Economy,42,Other,Boeing 737,0.78
TP3724,TAP Air Portugal,TP,SFO,YUL,Canada,2025-09-08T12:50:00,2025-09-08T15:39:00,169,224.6,Economy,93,Low Fare,Airbus A320,0.75
BA3328,British Airways,BA,SFO,LAX,US,2025-08-07T03:38:00,2025-08-07T07:00:00,202,896.71,Business,57,Other,Boeing 737,0.83
MX5288,Mexicana Airlines,MX,SFO,YUL,Canada,2025-08-07T17:13:00,2025-08-07T19:26:00,133,314.44,Economy,105,Other,Airbus A320,0.89
DH549,Independence Air,DH,SFO,LAX,US,2025-02-14T01:24:00,2025-02-14T12:53:00,689,137.58,Business,83,Low Fare,Boeing 787,0.77
TW199,TWA,TW,SFO,CUN,Mexico,2024-03-17T15:14:00,2024-03-17T19:53:00,279,1369.18,Premium Economy,141,Other,Boeing 787,0.72
QX5055,Horizon Air,QX,SFO,DOH,Middle East,2025-06-14T09:19:00,2025-06-14T15:08:00,349,311.13,Premium Economy,160,Low Fare,Boeing 737,0.74
VS3742,Virgin Atlantic,VS,SFO,DOH,Middle East,2025-08-21T12:28:00,2025-08-21T20:12:00,464,997.25,Economy,110,Other,Airbus A320,0.87
CA9299,Air China,CA,SFO,DEL,Asia,2024-08-18T03:55:00,2024-08-18T12:36:00,521,235.63,Premium Economy,82,Low Fare,Boeing 787,0.75
AM6661,Aeromexico,AM,SFO,MIA,US,2024-12-23T03:56:00,2024-12-23T10:04:00,368,244.86,Business,40,Low Fare,Boeing 737,0.76
EK5022,Emirates,EK,SFO,LAX,South America,2025-11-20T11:33:00,2025-11-20T15:44:00,251,136.14,Business,90,Low Fare,Airbus A350,0.78
B67880,JetBlue Airways,B6,SFO,LHR,Europe,2025-08-26T05:20:00,2025-08-26T12:15:00,415,1119.44,Premium Economy,104,Other,Airbus A350,0.79
NH2809,"All Nippon Company Airways, Ltd.",NH,SFO,DEL,Asia,2025-06-15T18:44:00,2025-06-16T00:46:00,362,1010.89,Economy,11,Other,Boeing 787,0.76
AI6394,Air India Limited,AI,SFO,LAX,Australia / Oceania,2025-07-19T03:46:00,2025-07-19T12:13:00,507,1167.49,Economy,183,Other,Boeing 737,0.82
OY6898,DB Air,OY,SFO,YUL,Canada,2024-07-20T20:08:00,2024-07-21T01:20:00,312,357.46,Business,31,Low Fare,Boeing 787,0.86
YV5214,Mesa Airlines,YV,SFO,AMS,Europe,2024-02-19T14:05:00,2024-02-19T16:58:00,173,620.32,Business,182,Other,Airbus A320,0.76
TA1487,"TACA International Airlines, S.A.",TA,SFO,LAX,South America,2025-01-09T16:04:00,2025-01-10T04:00:00,716,1326.84,Economy,77,Other,Airbus A350,0.72
LY7254,Aeroflot Russian International Airlines,LY,SFO,DEL,Asia,2024-06-20T20:48:00,2024-06-21T05:27:00,519,348.73,Economy,38,Low Fare,Airbus A320,0.83
RD854,El Al Israel Airlines LTD.,RD,SFO,DXB,Middle East,2024-07-11T14:28:00,2024-07-12T00:13:00,585,632.77,Business,141,Other,Boeing 787,0.81
EZ4687,Evergreen International Airlines,EZ,SFO,HKG,Asia,2024-01-16T03:21:00,2024-01-16T14:14:00,653,302.61,Economy,110,Low Fare,Boeing 737,0.85
MT7394,Thomas Cook Airlines,MT,SFO,PTY,Central America,2024-03-07T01:23:00,2024-03-07T13:06:00,703,538.85,Premium Economy,178,Other,Airbus A320,0.89
MX2628,"Breeze Aviation Group, Inc.",MX,SFO,LHR,Europe,2025-04-11T20:49:00,2025-04-11T22:09:00,80,603.8,Business,177,Other,Boeing 737,0.82
NZ3645,Air New Zealand,NZ,SFO,LAX,Australia / Oceania,2024-09-20T05:46:00,2024-09-20T11:54:00,368,379.86,Economy,83,Low Fare,Boeing 737,0.86
CP3888,Compass Airlines,CP,SFO,ORD,US,2024-05-27T14:35:00,2024-05-27T21:09:00,394,369.19,Business,45,Low Fare,Boeing 787,0.84
KE2788,Korean Air Lines,KE,SFO,HKG,Asia,2025-08-22T13:48:00,2025-08-22T16:36:00,168,463.85,Premium Economy,53,Other,Airbus A350,0.73
NW4291,Northwest Airlines (became Delta),NW,SFO,LHR,Europe,2024-10-31T01:33:00,2024-10-31T08:25:00,412,197.38,Economy,145,Low Fare,Airbus A320,0.89
AI8332,Air India Limited,AI,SFO,ORD,US,2025-10-02T16:22:00,2025-10-02T18:09:00,107,821.12,Business,92,Other,Boeing 737,0.78
XE5563,ExpressJet Airlines,XE,SFO,YVR,Canada,2024-08-07T08:40:00,2024-08-07T20:38:00,718,665.47,Business,51,Other,Boeing 787,0.72
G45988,Allegiant Air,G4,SFO,HKG,Asia,2025-03-02T07:00:00,2025-03-02T12:35:00,335,1217.47,Economy,191,Other,Boeing 787,0.78
MU7082,China Eastern,MU,SFO,YUL,Canada,2024-01-03T05:55:00,2024-01-03T15:41:00,586,1237.43,Premium Economy,31,Other,Boeing 737,0.71
NH5721,"All Nippon Company Airways, Ltd.",NH,SFO,SJO,Central America,2025-10-04T13:57:00,2025-10-05T00:27:00,630,373.88,Economy,141,Low Fare,Boeing 787,0.87
DP8463,Air 2000,DP,SFO,MEX,Mexico,2025-07-05T14:32:00,2025-07-06T00:55:00,623,322.48,Business,68,Low Fare,Airbus A320,0.94
QK6245,Jazz Aviation,QK,SFO,PTY,Central America,2024-04-24T19:03:00,2024-04-25T00:05:00,302,309.98,Premium Economy,100,Low Fare,Airbus A350,0.82
KL1307,KLM Royal Dutch Airlines,KL,SFO,MEX,Mexico,2025-01-21T16:00:00,2025-01-22T03:15:00,675,492.18,Premium Economy,157,Other,Boeing 787,0.94
LH1007,Allegro Airlines,LH,SFO,LAX,Australia / Oceania,2024-02-26T16:09:00,2024-02-27T03:29:00,680,729.75,Premium Economy,40,Other,Airbus A350,0.88
LY4749,Servisair,LY,SFO,YYZ,Canada,2025-08-14T08:03:00,2025-08-14T19:59:00,716,1141.13,Economy,56,Other,Airbus A320,0.84
QX8976,Horizon Air,QX,SFO,LHR,Europe,2024-10-28T17:24:00,2024-10-28T20:31:00,187,1361.68,Economy,116,Other,Boeing 737,0.79
PE5610,Sports Hawk,PE,SFO,HKG,Asia,2025-10-21T13:46:00,2025-10-21T19:47:00,361,267.61,Premium Economy,34,Low Fare,Boeing 737,0.81
GL5269,Miami Air International,GL,SFO,AMS,Europe,2025-07-28T09:13:00,2025-07-28T11:59:00,166,220.98,Premium Economy,71,Low Fare,Airbus A320,0.92
OO5190,Aeroflot Russian International Airlines,OO,SFO,PTY,Central America,2024-04-17T17:31:00,2024-04-17T19:22:00,111,136.22,Premium Economy,131,Low Fare,Boeing 737,0.77
MU6968,China Eastern,MU,SFO,MIA,US,2024-03-12T23:04:00,2024-03-13T05:05:00,361,332.24,Premium Economy,150,Low Fare,Airbus A320,0.73
CC1416,Air Atlanta Icelandic,CC,SFO,MEX,Mexico,2025-03-03T00:09:00,2025-03-03T10:17:00,608,111.79,Economy,36,Low Fare,Boeing 787,0.86
NW3447,Northwest Airlines (became Delta),NW,SFO,LAX,South America,2024-06-02T18:01:00,2024-06-02T22:51:00,290,1260.89,Premium Economy,99,Other,Boeing 737,0.88
DH9300,Independence Air,DH,SFO,LAX,South America,2024-12-30T09:18:00,2024-12-30T16:11:00,413,161.15,Economy,106,Low Fare,Airbus A350,0.88
AZ7840,Alitalia Airlines,AZ,SFO,PTY,Central America,2024-09-23T10:01:00,2024-09-23T15:34:00,333,1389.29,Premium Economy,158,Other,Boeing 787,0.8
EV6252,Atlantic Southeast Airlines,EV,SFO,MEX,Mexico,2024-08-19T16:54:00,2024-08-20T03:07:00,613,1385.98,Economy,76,Other,Airbus A320,0.89
SE1314,XL Airways France,SE,SFO,PTY,Central America,2025-08-10T22:15:00,2025-08-11T00:33:00,138,958.82,Business,154,Other,Airbus A320,0.9
TW336,TWA,TW,SFO,DOH,Middle East,2025-12-25T11:59:00,2025-12-25T18:50:00,411,284.82,Business,68,Low Fare,Boeing 787,0.95
CP2082,Compass Airlines,CP,SFO,YVR,Canada,2024-02-18T07:03:00,2024-02-18T10:54:00,231,107.51,Premium Economy,85,Low Fare,Airbus A350,0.74
QK594,Air Canada Jazz,QK,SFO,LHR,Europe,2025-06-29T18:44:00,2025-06-30T03:23:00,519,318.64,Premium Economy,139,Low Fare,Airbus A320,0.73
JL6556,Japan Airlines,JL,SFO,LHR,Europe,2025-09-28T17:34:00,2025-09-28T20:33:00,179,1365.76,Business,175,Other,Airbus A350,0.8
F8225,"Flair Airlines, Ltd.",F8,SFO,SJO,Central America,2024-08-24T08:10:00,2024-08-24T12:22:00,252,304.2,Economy,114,Low Fare,Airbus A350,0.87
PE5685,Air Europe,PE,SFO,LHR,Europe,2025-03-16T07:46:00,2025-03-16T13:11:00,325,260.74,Premium Economy,77,Low Fare,Boeing 737,0.94
EI6663,"Aer Lingus, Ltd.",EI,SFO,PTY,Central America,2024-08-22T06:44:00,2024-08-22T11:29:00,285,271.08,Business,73,Low Fare,Boeing 787,0.94
NZ1335,Air New Zealand,NZ,SFO,DXB,Middle East,2025-12-04T00:28:00,2025-12-04T09:35:00,547,483.98,Economy,54,Other,Boeing 737,0.81
QX437,Horizon Air,QX,SFO,DXB,Middle East,2024-10-19T23:45:00,2024-10-20T01:29:00,104,1179.87,Economy,131,Other,Boeing 787,0.9
XE9707,ExpressJet Airlines,XE,SFO,LAX,South America,2025-12-10T05:33:00,2025-12-10T15:44:00,611,516.67,Premium Economy,126,Other,Boeing 737,0.84
ZG1703,El Al Israel Airlines LTD.,ZG,SFO,LHR,Europe,2024-01-11T20:09:00,2024-01-12T06:07:00,598,918.5,Economy,38,Other,Boeing 737,0.89
N73186,National Airlines,N7,SFO,LAX,South America,2024-07-14T05:49:00,2024-07-14T07:48:00,119,545.7,Premium Economy,71,Other,Boeing 737,0.77
Y41370,Volaris Airlines,Y4,SFO,CDG,Europe,2024-10-16T13:18:00,2024-10-16T20:37:00,439,156.24,Business,128,Low Fare,Airbus A350,0.89
JX6632,Starlux Airlines Co. LTD,JX,SFO,DXB,Middle East,2024-12-04T16:44:00,2024-12-04T23:01:00,377,261.44,Economy,28,Low Fare,Boeing 787,0.91
F9674,Frontier Airlines,F9,SFO,AMS,Europe,2025-05-03T05:38:00,2025-05-03T12:32:00,414,1325.81,Economy,156,Other,Boeing 737,0.86
TS6731,Air Transat,TS,SFO,LAX,Australia / Oceania,2024-07-27T05:14:00,2024-07-27T11:53:00,399,241.88,Economy,197,Low Fare,Boeing 787,0.9
EV5779,Atlantic Southeast Airlines,EV,SFO,DEL,Asia,2024-09-25T05:45:00,2024-09-25T11:02:00,317,176.65,Premium Economy,92,Low Fare,Boeing 787,0.88
NH1916,"All Nippon Company Airways, Ltd.",NH,SFO,LAX,South America,2024-03-15T17:16:00,2024-03-16T04:20:00,664,226.81,Economy,164,Low Fare,Boeing 737,0.8
YX3079,Midwest Airlines,YX,SFO,ORD,US,2025-06-02T20:04:00,2025-06-03T03:40:00,456,238.42,Economy,140,Low Fare,Boeing 787,0.71
EV2281,Atlantic Southeast Airlines,EV,SFO,LAX,Australia / Oceania,2024-03-19T04:34:00,2024-03-19T10:50:00,376,102.39,Business,156,Low Fare,Boeing 787,0.82
UA6282,United Airlines - Pre 07/01/2013,UA,SFO,LAX,Australia / Oceania,2025-12-07T23:30:00,2025-12-08T07:03:00,453,192.24,Economy,169,Low Fare,Airbus A320,0.76
CI8979,Air Italy S.P.A,CI,SFO,DOH,Middle East,2025-06-03T13:03:00,2025-06-03T15:36:00,153,299.49,Economy,68,Low Fare,Airbus A320,0.95
NZ6275,Air New Zealand,NZ,SFO,LAX,South America,2025-04-10T00:41:00,2025-04-10T05:35:00,294,1186.32,Economy,22,Other,Airbus A350,0.94
TA3953,"TACA International Airlines, S.A.",TA,SFO,NRT,Asia,2025-05-10T07:34:00,2025-05-10T19:24:00,710,168.05,Business,95,Low Fare,Airbus A320,0.81
ZW2064,Air Wisconsin,ZW,SFO,YYZ,Canada,2025-11-25T08:34:00,2025-11-25T17:57:00,563,649.94,Economy,104,Other,Airbus A350,0.78
G4586,"Samsic Airport America, LLC",G4,SFO,LAX,US,2024-10-16T05:19:00,2024-10-16T09:07:00,228,1426.85,Premium Economy,85,Other,Airbus A350,0.86
SK7181,SAS Airlines,SK,SFO,ORD,US,2024-08-11T11:45:00,2024-08-11T21:36:00,591,168.15,Economy,146,Low Fare,Airbus A350,0.91
EI2910,"Aer Lingus, Ltd.",EI,SFO,MEX,Mexico,2024-05-13T14:45:00,2024-05-14T00:32:00,587,997.84,Economy,86,Other,Airbus A320,0.8
XP5295,Xtra Airways,XP,SFO,JFK,US,2025-05-05T04:30:00,2025-05-05T10:20:00,350,320.2,Business,189,Low Fare,Airbus A350,0.89
FI6696,Icelandair EHF,FI,SFO,DOH,Middle East,2025-12-16T11:28:00,2025-12-16T21:42:00,614,253.09,Business,139,Low Fare,Boeing 787,0.74
CC9344,Air Atlanta Icelandic,CC,SFO,YUL,Canada,2025-08-20T22:19:00,2025-08-21T02:14:00,235,730.73,Business,79,Other,Airbus A350,0.91
MX3657,Trego Dugan Aviation,MX,SFO,ORD,US,2024-06-16T01:36:00,2024-06-16T09:52:00,496,332.24,Premium Economy,42,Low Fare,Boeing 737,0.73
ZG4748,ZIPAIR Tokyo Inc,ZG,SFO,MIA,US,2025-04-01T04:38:00,2025-04-01T08:30:00,232,153.69,Premium Economy,158,Low Fare,Airbus A350,0.75
XJ4468,Mesaba Airlines,XJ,SFO,LAX,South America,2024-05-12T19:25:00,2024-05-13T03:16:00,471,990.02,Economy,37,Other,Boeing 737,0.86
PD8484,Aeroflot Russian International Airlines,PD,SFO,CDG,Europe,2025-11-29T09:06:00,2025-11-29T17:36:00,510,774.0,Premium Economy,151,Other,Boeing 787,0.81
WO1954,World Airways,WO,SFO,NRT,Asia,2024-04-26T08:58:00,2024-04-26T14:13:00,315,479.21,Premium Economy,172,Other,Airbus A350,0.79
BF1783,French Bee,BF,SFO,DOH,Middle East,2025-10-02T09:39:00,2025-10-02T12:47:00,188,309.05,Premium Economy,110,Low Fare,Airbus A350,0.76
RW7972,Republic Airlines,RW,SFO,DOH,Middle East,2024-05-15T03:02:00,2024-05-15T08:43:00,341,121.73,Economy,46,Low Fare,Boeing 737,0.93
QR6299,Qatar Airways,QR,SFO,PTY,Central America,2025-10-28T23:08:00,2025-10-29T08:51:00,583,316.61,Business,97,Low Fare,Airbus A320,0.88
AA5317,American Airlines,AA,SFO,CUN,Mexico,2024-12-10T04:28:00,2024-12-10T14:57:00,629,1338.51,Business,11,Other,Airbus A320,0.85
QK8200,Jazz Aviation,QK,SFO,YVR,Canada,2024-02-28T09:24:00,2024-02-28T12:04:00,160,779.21,Premium Economy,192,Other,Airbus A320,0.78
B61867,JetBlue Airways,B6,SFO,LAX,Australia / Oceania,2024-09-02T00:25:00,2024-09-02T05:35:00,310,255.42,Economy,61,Low Fare,Airbus A320,0.86
Z05691,"Norse Atlantic UK, Ltd.",Z0,SFO,LAX,US,2024-06-03T06:36:00,2024-06-03T17:22:00,646,915.46,Economy,72,Other,Boeing 737,0.84
XE2719,ExpressJet Airlines,XE,SFO,FRA,Europe,2025-10-16T03:40:00,2025-10-16T14:51:00,671,352.66,Economy,85,Low Fare,Boeing 787,0.87
CA3882,Air China,CA,SFO,MEX,Mexico,2024-06-24T07:03:00,2024-06-24T18:25:00,682,361.24,Economy,155,Other,Boeing 787,0.72
FI8062,Icelandair EHF,FI,SFO,YUL,Canada,2024-03-24T07:22:00,2024-03-24T15:40:00,498,276.91,Economy,166,Low Fare,Boeing 737,0.76
XP4317,Casino Express,XP,SFO,MIA,US,2025-11-18T12:04:00,2025-11-18T17:53:00,349,707.22,Premium Economy,70,Other,Airbus A350,0.81
BA9172,British Airways,BA,SFO,CDG,Europe,2025-07-04T10:31:00,2025-07-04T18:37:00,486,270.61,Premium Economy,192,Low Fare,Boeing 787,0.89
VS4010,Virgin Atlantic,VS,SFO,ORD,US,2024-09-28T17:16:00,2024-09-29T04:42:00,686,321.37,Economy,149,Low Fare,Boeing 787,0.84
NH9552,Sports Hawk,NH,SFO,CDG,Europe,2025-10-25T14:17:00,2025-10-25T17:52:00,215,383.54,Economy,24,Low Fare,Airbus A320,0.86
KL9066,KLM Royal Dutch Airlines,KL,SFO,FRA,Europe,2024-09-14T08:40:00,2024-09-14T10:45:00,125,274.32,Business,87,Low Fare,Boeing 737,0.81
B69341,JetBlue Airways,B6,SFO,YVR,Canada,2024-03-29T21:28:00,2024-03-30T01:57:00,269,370.5,Economy,196,Low Fare,Boeing 737,0.93
NZ3806,Air New Zealand,NZ,SFO,LHR,Europe,2024-09-23T14:32:00,2024-09-24T00:59:00,627,102.74,Premium Economy,100,Low Fare,Airbus A320,0.73
TW3854,TWA,TW,SFO,LAX,Australia / Oceania,2025-01-08T02:04:00,2025-01-08T05:19:00,195,184.39,Business,114,Low Fare,Boeing 787,0.89
HQ4038,Harmony Airways,HQ,SFO,LAX,Australia / Oceania,2025-03-04T10:09:00,2025-03-04T16:59:00,410,120.31,Business,176,Low Fare,Airbus A350,0.95
CP398,Canadian Airlines,CP,SFO,DEL,Asia,2025-08-05T21:06:00,2025-08-06T07:49:00,643,146.9,Business,180,Low Fare,Boeing 787,0.9
BF3688,French Bee,BF,SFO,HKG,Asia,2024-02-12T16:59:00,2024-02-12T19:11:00,132,381.53,Premium Economy,134,Low Fare,Airbus A320,0.91
DP2956,Air 2000,DP,SFO,CUN,Mexico,2025-11-15T01:49:00,2025-11-15T06:55:00,306,273.66,Economy,74,Low Fare,Airbus A350,0.9
US3117,US Airways,US,SFO,NRT,Asia,2025-04-07T13:37:00,2025-04-07T17:21:00,224,580.95,Economy,85,Other,Boeing 787,0.9
FI1860,Icelandair EHF,FI,SFO,CDG,Europe,2024-08-05T11:48:00,2024-08-05T18:57:00,429,271.37,Premium Economy,163,Low Fare,Airbus A350,0.81
QX5804,Horizon Air,QX,SFO,ORD,US,2024-08-17T23:49:00,2024-08-18T01:13:00,84,356.36,Premium Economy,160,Low Fare,Boeing 737,0.75
AI4305,Air India Limited,AI,SFO,LAX,South America,2024-07-30T07:37:00,2024-07-30T18:55:00,678,1384.52,Economy,71,Other,Boeing 737,0.71
EY3124,Etihad Airways,EY,SFO,DXB,Middle East,2025-02-08T22:36:00,2025-02-09T03:05:00,269,195.56,Business,94,Low Fare,Airbus A320,0.82
BF647,French Bee,BF,SFO,SJO,Central America,2025-11-25T03:42:00,2025-11-25T11:06:00,444,690.4,Premium Economy,26,Other,Boeing 737,0.71
BA7535,"China Eastern Airlines, Inc",BA,SFO,PTY,Central America,2025-03-19T20:23:00,2025-03-20T07:51:00,688,309.9,Economy,96,Low Fare,Airbus A320,0.92
IB3619,Iberia,IB,SFO,PTY,Central America,2025-07-12T06:38:00,2025-07-12T09:04:00,146,330.95,Premium Economy,85,Low Fare,Boeing 787,0.71
B62665,Pacific Aviation,B6,SFO,CDG,Europe,2024-10-08T04:26:00,2024-10-08T16:05:00,699,224.45,Business,19,Low Fare,Boeing 787,0.8
